계획,이수구분(주전공),이수구분(다전공),공학인증,교과영역,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),과정,수강대상
,전필-글로벌미디어,복필-글로벌미디어/부선-글로벌미디어,,,2150457401,UX/UI디자인,가,,,박재완,글로벌미디어학부,3.0/3.0,0,40,"수 12:00-13:15 (정보과학관 21501-박재완)
수 13:30-14:45 (정보과학관 21501-박재완)",학사과정,2학년 글로벌미디어
,전필-글로벌미디어,복필-글로벌미디어/부선-글로벌미디어,,,2150457402,UX/UI디자인,나,영어,,윤준성,글로벌미디어학부,3.0/3.0,0,40,목 금 13:30-14:45 (정보과학관 21601-윤준성),학사과정,2학년 글로벌미디어
,전필-글로벌미디어,복필-글로벌미디어/부선-글로벌미디어,,,2150457403,UX/UI디자인,다,,,,글로벌미디어학부,3.0/3.0,0,40,"월 12:00-13:15 (정보과학관 21507 (미디어스튜디오)-)
월 13:30-14:45 (정보과학관 21507 (미디어스튜디오)-)",학사과정,2학년 글로벌미디어
,전필-글로벌미디어,복필-글로벌미디어/부선-글로벌미디어,,,2150457404,UX/UI디자인,라,,,김연숙,글로벌미디어학부,3.0/3.0,0,40,"목 15:00-16:15 (정보과학관 21503 (실습실)-김연숙)
목 16:30-17:45 (정보과학관 21503 (실습실)-김연숙)",학사과정,2학년 글로벌미디어
,전선-디지털미디어,복선-디지털미디어/부선-디지털미디어,,,2150151101,UX방법론,,대면+녹화,,박재완,디지털미디어학과,3.0/3.0,0,40,토 15:00-16:15 (정보과학관 21507 (미디어스튜디오)-박재완),학사과정,2학년 디지털미디어(구 미디어경영)
,교필,,,교필-['23이후]디지털테크놀로지(SW와AI),2150103401,[SW와AI]AI와데이터기초,,,,이미향,교양교육운영팀,3.0/3.0,0,40,"목 15:00-16:15 (조만식기념관 12402-이미향)
목 16:30-17:45 (조만식기념관 12402-이미향)",학사과정,"2학년 전체
3학년 전체
4학년 전체
5학년 전체 (대상외수강제한)"
,교필,,,교필-['23이후]디지털테크놀로지(SW와AI),2150103402,[SW와AI]AI와데이터기초,,,,최수연,교양교육운영팀,3.0/3.0,0,40,"금 15:00-16:15 (진리관 11310 (PC실습실)-최수연)
금 16:30-17:45 (진리관 11310 (PC실습실)-최수연)",학사과정,"2학년 전체
3학년 전체
4학년 전체
5학년 전체 (대상외수강제한)"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102701,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Jay Fraser,교양교육운영팀,3.0/3.0,0,20,화 목 09:00-10:15 (진리관 11108-Jay Fraser),학사과정,"2학년 물리 ,화학 ,통계보험 ,의생명시스템"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102702,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Scott Joseph Prince,교양교육운영팀,3.0/3.0,0,20,화 목 09:00-10:15 (진리관 11106-Scott Joseph Prince),학사과정,"2학년 물리 ,화학 ,통계보험 ,의생명시스템"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102703,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Joseph Greenwood,교양교육운영팀,3.0/3.0,0,20,화 목 09:00-10:15 (진리관 11109-Joseph Greenwood),학사과정,"2학년 물리 ,화학 ,통계보험 ,의생명시스템"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102704,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,ToddNorman,교양교육운영팀,3.0/3.0,0,20,화 목 09:00-10:15 (진리관 11105-ToddNorman),학사과정,"2학년 물리 ,화학 ,통계보험 ,의생명시스템"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102705,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,,교양교육운영팀,3.0/3.0,0,20,화 목 09:00-10:15 (진리관 11113-),학사과정,"2학년 물리 ,화학 ,통계보험 ,의생명시스템"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102706,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,박소현,교양교육운영팀,3.0/3.0,0,20,화 목 09:00-10:15 (진리관 11214-박소현),학사과정,"2학년 물리 ,화학 ,통계보험 ,의생명시스템"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102707,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Jay Fraser,교양교육운영팀,3.0/3.0,0,20,화 목 10:30-11:45 (진리관 11108-Jay Fraser),학사과정,"2학년 화공 ,건축학부"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102708,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Scott Joseph Prince,교양교육운영팀,3.0/3.0,0,20,화 목 10:30-11:45 (진리관 11106-Scott Joseph Prince),학사과정,"2학년 화공 ,건축학부"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102709,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,박소현,교양교육운영팀,3.0/3.0,0,20,화 목 10:30-11:45 (진리관 11113-박소현),학사과정,"2학년 화공 ,건축학부"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102710,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,송은혜,교양교육운영팀,3.0/3.0,0,20,화 목 10:30-11:45 (진리관 11107-송은혜),학사과정,"2학년 화공 ,건축학부"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102711,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Joseph Greenwood,교양교육운영팀,3.0/3.0,0,20,화 목 10:30-11:45 (진리관 11109-Joseph Greenwood),학사과정,"2학년 화공 ,건축학부"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102712,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Jay Fraser,교양교육운영팀,3.0/3.0,0,20,화 목 12:00-13:15 (진리관 11108-Jay Fraser),학사과정,"2학년 전기 ,글로벌미디어"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102713,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,송은혜,교양교육운영팀,3.0/3.0,0,20,화 목 12:00-13:15 (진리관 11107-송은혜),학사과정,"2학년 전기 ,글로벌미디어"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102714,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Scott Joseph Prince,교양교육운영팀,3.0/3.0,0,20,화 목 12:00-13:15 (진리관 11106-Scott Joseph Prince),학사과정,"2학년 전기 ,글로벌미디어"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102715,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,이선영,교양교육운영팀,3.0/3.0,0,20,화 목 12:00-13:15 (진리관 11111-이선영),학사과정,"2학년 전기 ,글로벌미디어"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102716,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Gregory Dawson,교양교육운영팀,3.0/3.0,0,20,화 목 12:00-13:15 (진리관 11104-Gregory Dawson),학사과정,"2학년 전기 ,글로벌미디어"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102717,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Joseph Greenwood,교양교육운영팀,3.0/3.0,0,20,화 목 12:00-13:15 (진리관 11109-Joseph Greenwood),학사과정,"2학년 전기 ,글로벌미디어"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102718,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,,교양교육운영팀,3.0/3.0,0,20,화 목 12:00-13:15 (진리관 11105-),학사과정,"2학년 전기 ,글로벌미디어"
,교필,,전문교양-산업공인증,교필-['23이후]품격(글로벌소통과언어),2150102719,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Jay Fraser,교양교육운영팀,3.0/3.0,0,20,화 목 13:30-14:45 (진리관 11108-Jay Fraser),학사과정,"2학년 기계 ,산업정보"
,교필,,전문교양-산업공인증,교필-['23이후]품격(글로벌소통과언어),2150102720,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,송은혜,교양교육운영팀,3.0/3.0,0,20,화 목 13:30-14:45 (진리관 11107-송은혜),학사과정,"2학년 기계 ,산업정보"
,교필,,전문교양-산업공인증,교필-['23이후]품격(글로벌소통과언어),2150102721,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Scott Joseph Prince,교양교육운영팀,3.0/3.0,0,20,화 목 13:30-14:45 (진리관 11106-Scott Joseph Prince),학사과정,"2학년 기계 ,산업정보"
,교필,,전문교양-산업공인증,교필-['23이후]품격(글로벌소통과언어),2150102722,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Gregory Dawson,교양교육운영팀,3.0/3.0,0,20,화 목 13:30-14:45 (진리관 11104-Gregory Dawson),학사과정,"2학년 기계 ,산업정보"
,교필,,전문교양-산업공인증,교필-['23이후]품격(글로벌소통과언어),2150102723,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Joseph Greenwood,교양교육운영팀,3.0/3.0,0,20,화 목 13:30-14:45 (진리관 11109-Joseph Greenwood),학사과정,"2학년 기계 ,산업정보"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102724,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Mark Nicholson,교양교육운영팀,3.0/3.0,0,20,수 금 09:00-10:15 (진리관 11103-Mark Nicholson),학사과정,"2학년 수학 ,신소재"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102725,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Joseph Greenwood,교양교육운영팀,3.0/3.0,0,20,수 금 09:00-10:15 (진리관 11109-Joseph Greenwood),학사과정,"2학년 수학 ,신소재"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102726,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,복은임,교양교육운영팀,3.0/3.0,0,20,수 금 09:00-10:15 (진리관 11110-복은임),학사과정,"2학년 수학 ,신소재"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102727,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,송은혜,교양교육운영팀,3.0/3.0,0,20,수 금 10:30-11:45 (진리관 11107-송은혜),학사과정,"2학년 전자공학전공 ,IT융합전공"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102728,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Scott Joseph Prince,교양교육운영팀,3.0/3.0,0,20,수 금 10:30-11:45 (진리관 11106-Scott Joseph Prince),학사과정,"2학년 전자공학전공 ,IT융합전공"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102729,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,복은임,교양교육운영팀,3.0/3.0,0,20,수 금 10:30-11:45 (진리관 11110-복은임),학사과정,"2학년 전자공학전공 ,IT융합전공"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102730,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,정성희,교양교육운영팀,3.0/3.0,0,20,수 금 10:30-11:45 (진리관 11214-정성희),학사과정,"2학년 전자공학전공 ,IT융합전공"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102731,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Mark Nicholson,교양교육운영팀,3.0/3.0,0,20,수 금 10:30-11:45 (진리관 11103-Mark Nicholson),학사과정,"2학년 전자공학전공 ,IT융합전공"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102732,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Joseph Greenwood,교양교육운영팀,3.0/3.0,0,20,수 금 10:30-11:45 (진리관 11109-Joseph Greenwood),학사과정,"2학년 전자공학전공 ,IT융합전공"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102733,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,이선영,교양교육운영팀,3.0/3.0,0,20,수 금 10:30-11:45 (진리관 11111-이선영),학사과정,"2학년 전자공학전공 ,IT융합전공"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102734,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Gregory Dawson,교양교육운영팀,3.0/3.0,0,20,수 금 10:30-11:45 (진리관 11108-Gregory Dawson),학사과정,"2학년 전자공학전공 ,IT융합전공"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102735,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,송은혜,교양교육운영팀,3.0/3.0,0,20,수 금 12:00-13:15 (진리관 11107-송은혜),학사과정,2학년 컴퓨터
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102736,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Scott Joseph Prince,교양교육운영팀,3.0/3.0,0,20,수 금 12:00-13:15 (진리관 11106-Scott Joseph Prince),학사과정,2학년 컴퓨터
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102737,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Joseph Greenwood,교양교육운영팀,3.0/3.0,0,20,수 금 12:00-13:15 (진리관 11109-Joseph Greenwood),학사과정,2학년 컴퓨터
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102738,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,정성희,교양교육운영팀,3.0/3.0,0,20,수 금 12:00-13:15 (진리관 11214-정성희),학사과정,2학년 컴퓨터
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102739,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Mark Nicholson,교양교육운영팀,3.0/3.0,0,20,수 금 12:00-13:15 (진리관 11103-Mark Nicholson),학사과정,2학년 컴퓨터
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102740,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Gregory Dawson,교양교육운영팀,3.0/3.0,0,20,수 금 12:00-13:15 (진리관 11108-Gregory Dawson),학사과정,2학년 컴퓨터
,교필,,전문교양-소프트공인증,교필-['23이후]품격(글로벌소통과언어),2150102741,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,송은혜,교양교육운영팀,3.0/3.0,0,20,수 금 13:30-14:45 (진리관 11107-송은혜),학사과정,"2학년 소프트 ,AI융합학부 ,AI소프트웨어"
,교필,,전문교양-소프트공인증,교필-['23이후]품격(글로벌소통과언어),2150102742,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Scott Joseph Prince,교양교육운영팀,3.0/3.0,0,20,수 금 13:30-14:45 (진리관 11106-Scott Joseph Prince),학사과정,"2학년 소프트 ,AI융합학부 ,AI소프트웨어"
,교필,,전문교양-소프트공인증,교필-['23이후]품격(글로벌소통과언어),2150102743,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Joseph Greenwood,교양교육운영팀,3.0/3.0,0,20,수 금 13:30-14:45 (진리관 11109-Joseph Greenwood),학사과정,"2학년 소프트 ,AI융합학부 ,AI소프트웨어"
,교필,,전문교양-소프트공인증,교필-['23이후]품격(글로벌소통과언어),2150102744,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,오선주,교양교육운영팀,3.0/3.0,0,20,수 금 13:30-14:45 (진리관 11213-오선주),학사과정,"2학년 소프트 ,AI융합학부 ,AI소프트웨어"
,교필,,전문교양-소프트공인증,교필-['23이후]품격(글로벌소통과언어),2150102745,"[글로벌소통과언어]CTE for IT, Engineering&Natura",,영어,,Gregory Dawson,교양교육운영팀,3.0/3.0,0,20,수 금 13:30-14:45 (진리관 11108-Gregory Dawson),학사과정,"2학년 소프트 ,AI융합학부 ,AI소프트웨어"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102501,[글로벌소통과언어]CTE for Liberal Arts & Humanit,,영어,,복은임,교양교육운영팀,3.0/3.0,0,20,화 목 09:00-10:15 (진리관 11110-복은임),학사과정,"2학년 물리 ,화학 ,통계보험 ,의생명시스템"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102502,[글로벌소통과언어]CTE for Liberal Arts & Humanit,,영어,,복은임,교양교육운영팀,3.0/3.0,0,20,화 목 10:30-11:45 (진리관 11110-복은임),학사과정,"2학년 화공 ,건축학부"
,교필,,,교필-['23이후]품격(글로벌소통과언어),2150102503,[글로벌소통과언어]CTE for Liberal Arts & Humanit,,영어,,복은임,교양교육운영팀,3.0/3.0,0,20,화 목 12:00-13:15 (진리관 11110-복은임),학사과정,"2학년 전기 ,글로벌미디어"
